,timepoints,X0,X1,X2,X3
0,0.0,4.155846773770257,5.018781505823651,6.081417968056283,5.166093665976192
1,0.050505050505050504,6.941209134022,5.767800624175238,4.440186725883792,8.003122278447337
2,0.10101010101010101,7.383699592664492,6.476321683017333,5.550059380687774,6.970974740314961
3,0.15151515151515152,7.657514845473623,8.170515628252144,9.29443063588973,6.099927925976238
4,0.20202020202020202,9.800878591733301,10.281855195242644,7.701696693907095,8.206932985124304
5,0.25252525252525254,9.84747630740977,11.117267577176488,11.169319903808557,7.853148542711095
6,0.30303030303030304,10.462472293750551,11.545498235459775,11.73161646228365,7.478193628394049
7,0.35353535353535354,13.546606071045336,13.348165460339258,13.080021927098537,7.865705014882677
8,0.40404040404040403,16.320639991536154,14.456869422205104,13.43585441587918,9.118660391770572
9,0.45454545454545453,17.500390157336344,15.978893532580582,12.991136482833669,8.463405136002066
10,0.5050505050505051,16.86449406609162,16.142980294978962,14.274584411831732,7.290470222255147
11,0.5555555555555556,18.902275823125763,19.830604686463015,14.10628270634028,5.453218894011613
12,0.6060606060606061,20.775766389346234,18.846240646648706,15.86196216472575,7.133396574090186
13,0.6565656565656566,22.099107604724814,20.251449560538088,16.85392997696621,7.08270171488421
14,0.7070707070707071,23.020837741679223,21.076356708992936,17.125958150985817,6.427178924948212
15,0.7575757575757576,24.560288512094562,22.24068943808244,18.650994800786897,6.394719816923248
16,0.8080808080808081,23.58065260643515,23.60821468790726,17.104901255683824,8.831682069451599
17,0.8585858585858586,24.9182435532315,25.576169985731713,18.85623200003286,4.98540966067866
18,0.9090909090909091,27.56467562868044,27.237911892881833,19.180422188112125,8.552913260064852
19,0.9595959595959596,27.4108619409456,27.03473129214237,21.64925039725277,8.211644190682037
20,1.0101010101010102,29.906010852477365,28.485966837477235,22.81510700260408,3.8041529467808406
21,1.0606060606060606,30.505130998063407,32.00626078293072,21.79086621639901,8.003574174489984
22,1.1111111111111112,32.22189136349521,31.960676605737333,23.29281310750263,8.495712525254856
23,1.1616161616161615,33.71715330559961,32.50414670456109,23.20821207384082,7.998896764086165
24,1.2121212121212122,35.165225380655926,34.097816003024704,22.392458420148063,7.879353491263078
25,1.2626262626262625,36.76596624263518,33.9652022921598,23.552276339752265,7.996937605984687
26,1.3131313131313131,36.96543702846612,35.1824402146849,22.309458628274182,6.844453900060179
27,1.3636363636363635,38.7294108543719,37.18127670305946,23.61767209168914,7.827996775348004
28,1.4141414141414141,40.357780032021296,38.57586771256541,23.028285899170182,7.770633902709115
29,1.4646464646464645,42.43383658477263,40.07141251510195,23.738222797593934,6.774192300575624
30,1.5151515151515151,42.67257597454415,38.33237083712512,25.8626202753235,9.111582845887906
31,1.5656565656565655,43.34103411675608,42.940549006603284,23.615570993723534,8.190314985948183
32,1.6161616161616161,44.88299170803731,42.522056862182836,24.420891252284857,8.623280066857033
33,1.6666666666666667,47.21172101535592,44.34542694229856,24.848013108486747,8.06940341164633
34,1.7171717171717171,48.754648567081944,44.561097471640004,25.07400143527184,7.68538906487332
35,1.7676767676767677,48.29563467761833,45.48711149075873,25.26893116156147,7.529727323019855
36,1.8181818181818181,50.21827183531649,47.367720153060645,26.691203929946226,7.751703888006296
37,1.8686868686868687,51.24435523349037,47.14089319704958,27.248198256773513,7.011788233420642
38,1.9191919191919191,53.76957216407377,47.90254276451692,27.300853222229534,7.775268165080323
39,1.9696969696969697,52.555666462026025,50.77350044685857,24.702745837363675,7.1090505702338875
40,2.0202020202020203,56.477904734758326,51.104875967765295,26.57485139224574,7.827686272330084
41,2.0707070707070705,56.49146165084558,51.87110825375352,28.126275018266227,7.421082922932625
42,2.121212121212121,58.87307644336504,53.64768724865827,26.678441112166787,8.169646721961477
43,2.1717171717171717,59.17452965501228,53.69698289360224,27.918688046225714,8.196533474227062
44,2.2222222222222223,58.67119346443516,54.2766787846303,28.13693190485378,8.517673665110364
45,2.2727272727272725,62.34629666295432,55.188057260807774,27.35908427337116,7.822103052341511
46,2.323232323232323,62.3604521440449,57.939995855810935,27.940565102276263,8.709414811948267
