,timepoints,X0,X1,X2,X3
0,0.0,4.639644869471469,5.413491542159047,5.191304530748521,4.6585044067231625
1,0.050505050505050504,4.523335449029986,5.724501962039767,5.211108964189763,5.414070159686726
2,0.10101010101010101,3.3627783222468044,5.583263506722531,6.508766884728269,5.8276048270466685
3,0.15151515151515152,5.597468401292419,4.078963817411048,9.070886162894665,6.484517696524593
4,0.20202020202020202,5.073685051239663,7.896801885545452,8.587673283641841,8.68371325294382
5,0.25252525252525254,6.315003307827644,9.61545883491754,9.723446500670155,9.79646486496802
6,0.30303030303030304,5.717493652998295,7.502498266583179,10.884209223636514,12.11113351117028
7,0.35353535353535354,7.570022790029661,8.496099325517273,9.218698743458328,13.55924462193385
8,0.40404040404040403,5.0004571779028035,7.824362127377132,10.713900773207854,14.88123267331284
9,0.45454545454545453,7.313628548771797,8.996733377965644,11.49153029747641,15.468519550236213
10,0.5050505050505051,6.208728776618264,9.719428842220044,14.641136775486938,16.118070654523287
11,0.5555555555555556,7.08437776487232,8.300231115874919,13.816980550681826,17.47394693216011
12,0.6060606060606061,7.367658051891524,11.591499001765403,15.09381892939517,17.651653690639314
13,0.6565656565656566,6.814519295304947,10.548131215360549,15.717973459627235,19.679748190260455
14,0.7070707070707071,6.929639061980076,11.708249928831776,14.792840717165532,19.883193135190492
15,0.7575757575757576,8.303050775993285,10.302311442484259,16.718111875415204,21.038313595102792
16,0.8080808080808081,6.331478055999727,11.57011059291499,16.597601888501586,21.63357525095632
17,0.8585858585858586,6.965289091472358,12.055861490241018,19.44318952132189,21.246940373871954
18,0.9090909090909091,6.747294024503211,11.203833476020742,19.913407506123427,22.592027662133155
19,0.9595959595959596,6.1640444702056625,11.5681180831482,21.189214782725553,25.891950900700532
20,1.0101010101010102,6.396829532214542,13.199790827480864,20.324843053381308,24.985688723774885
21,1.0606060606060606,5.73958800823114,11.176380898228931,19.58458715254941,24.02241196765461
22,1.1111111111111112,8.392301245939949,14.55510679602352,20.003118394473887,27.063646990788612
23,1.1616161616161615,8.003723715308386,14.338811404279515,20.133629903680898,26.991545839726914
24,1.2121212121212122,7.157664654429495,12.809886085260851,22.567925737950468,27.288929380205808
25,1.2626262626262625,8.429966041779911,13.245328204066675,21.755384879351396,29.415549933955123
26,1.3131313131313131,6.120082329363468,14.362398324215993,22.316226964165587,28.44556923769856
27,1.3636363636363635,7.190395639532486,14.917366698117668,21.486458604739326,29.649561628378653
28,1.4141414141414141,8.272819587657558,15.150846992857122,22.829532311082023,30.599184481448596
29,1.4646464646464645,7.4421360146823705,15.772477200583737,24.50743441528093,30.57115015674531
30,1.5151515151515151,7.0298947333343005,14.61251234978403,25.898242424137134,31.918657017587048
31,1.5656565656565655,6.559483537737558,17.61524151654336,26.84428427371676,32.44805079469777
32,1.6161616161616161,6.392694040358048,16.065232482597235,24.24645409665227,31.698938748851376
33,1.6666666666666667,8.188953597741627,16.071032717335648,26.860496080124317,33.54448645422543
34,1.7171717171717171,7.270316904534509,16.65979333077806,26.246273553800876,35.189190676572835
35,1.7676767676767677,9.008481120731135,17.09354094592898,27.01785104705852,33.78877383955427
36,1.8181818181818181,8.125996783608763,17.47216304289335,27.545659927181063,34.44552556896824
37,1.8686868686868687,9.688223898809303,17.953382429396882,26.31193792806327,34.278676696484176
38,1.9191919191919191,7.513751166249206,18.22913333914975,29.027558242583567,37.619203312487436
39,1.9696969696969697,8.422727858667049,18.516340697229097,25.645106971283653,34.52611577627397
40,2.0202020202020203,8.617600384218566,18.49326205843442,28.290195985164928,35.45362399143771
41,2.0707070707070705,8.527720449248688,16.82736597243826,27.1424631164835,37.57741686923622
42,2.121212121212121,9.865091357069993,18.49775004776827,29.990204598291374,38.645781486653114
43,2.1717171717171717,8.593979324045701,18.818546896883742,28.2090471674691,35.998410043362504
44,2.2222222222222223,8.800166008805714,19.16605217902971,29.75793843440842,37.14101458921584
45,2.2727272727272725,9.951842999442194,19.10538426276142,30.533859326636602,38.59309254611263
46,2.323232323232323,8.06481666380735,19.374140602984824,30.001274271693376,40.048798984337616
47,2.3737373737373737,9.192825042878036,18.123523127781798,28.52305477969022,39.78171383564287
48,2.4242424242424243,8.454861070390375,21.20787659125721,29.391976320528887,39.61999955372063
49,2.474747474747475,7.036078866649577,20.167566509387775,30.990786041085794,41.14774744680029
50,2.525252525252525,8.56812096501434,19.65220699978252,30.838523006652665,43.04965819978879
51,2.5757575757575757,10.565574758785987,19.15212136400207,32.46674882945056,39.69570574378744
