,timepoints,X0,X1,X2,X3
0,0.0,11.653568835932933,8.049130680589368,7.76957661988987,12.081075097244925
1,0.5050505050505051,10.504823477503903,11.289925098567739,11.560718285735781,11.774139873664009
2,1.0101010101010102,11.94725164604896,10.811165594650662,15.124360990356706,12.513906922840206
3,1.5151515151515151,10.965803434138124,14.899729303601722,17.835584774582458,19.198313785696755
4,2.0202020202020203,9.214639940612114,16.17397271935944,15.897337646183178,20.01362219582584
5,2.5252525252525255,11.588789251481185,15.7896480304987,14.199731751204506,22.518654152122316
6,3.0303030303030303,13.360588022681993,14.578374782086637,19.38915684940871,18.445214769715747
7,3.5353535353535355,10.852267177900758,16.11245892714329,22.20521949322061,28.3670957723468
8,4.040404040404041,13.214716594796574,17.262069982449596,25.024627562213166,29.433814613365946
9,4.545454545454546,11.812934369594288,19.49099474159715,23.94574247568493,26.826232984525046
10,5.050505050505051,15.353940401042735,17.5485768376202,25.57187922241156,32.43949016867174
11,5.555555555555556,15.39550551438139,20.51135731000622,26.060586558056645,34.934087695116396
12,6.0606060606060606,11.595453146684994,21.421400251001426,30.90624199002928,37.46386712285533
13,6.565656565656566,10.97129946685785,19.43512774684764,29.49502948110806,38.03624576069861
14,7.070707070707071,17.661507306801813,26.864761239154518,31.00886290793314,40.5415992583569
15,7.575757575757576,13.612176409510067,19.90522154274103,31.549722772547234,42.64351639925113
16,8.080808080808081,16.356991778391873,25.342800422203943,32.346055669356915,41.82056359602289
17,8.585858585858587,14.196989853333246,24.610552936898358,35.055722806077526,44.539399240911884
18,9.090909090909092,15.683210949580538,25.486427251346825,35.50528100734029,46.89847582779319
19,9.595959595959597,15.945463037292914,26.918771157147546,36.633188650622984,48.526151733750915
20,10.101010101010102,13.472669943854402,24.538517273022475,39.979283215297315,48.88841275560828
21,10.606060606060607,16.64130524991839,28.3577501948133,39.79054635723486,49.25175192375052
22,11.111111111111112,14.855914598825292,26.407394305617856,37.393789836623355,51.49881736729648
23,11.616161616161618,19.051072350321956,28.094449917568202,39.93991744523155,51.70098219036883
24,12.121212121212121,12.605922942934633,27.340643948644782,42.04763128070911,56.39210202440939
25,12.626262626262626,16.12248459767743,29.31508501580873,43.40690607386508,57.699300285861256
26,13.131313131313131,13.68301654919679,28.057862253097454,44.142548482561395,58.262817252756435
27,13.636363636363637,15.663113050243965,27.602238584203974,47.73429611002661,56.55403390386167
28,14.141414141414142,13.474580297502527,31.254226615314874,44.15834251666951,60.706513117002096
29,14.646464646464647,16.13483666128581,28.92055791366381,48.83575573737983,63.325760624812304
30,15.151515151515152,16.17659791546125,29.23127788769563,44.748967191609154,61.61428758227342
31,15.656565656565657,15.647687465817981,31.4079582063549,51.31646940630513,66.8795941606975
32,16.161616161616163,17.672797936183734,33.44411741432816,50.371626372522854,68.39260696191099
33,16.666666666666668,15.831871045704757,32.3599637276987,51.8643084401122,66.57785965370692
34,17.171717171717173,18.374420230560343,31.67324750364528,49.01566681636905,67.26982677032214
35,17.67676767676768,15.9776423114238,32.170125380684524,58.00928715678374,67.61799669831913
36,18.181818181818183,17.61591583727045,32.51109818300225,53.50160780489212,70.47088772960795
37,18.68686868686869,18.979882248936157,30.490609436084263,54.75559357399174,72.56844797699918
38,19.191919191919194,17.03068529267663,32.53353905370092,53.918280507664676,72.9678646780871
39,19.6969696969697,17.621093532663842,37.291401710609705,52.488260733193314,74.97160096744318
40,20.202020202020204,17.070852299366365,36.95006541522763,55.62133657790647,70.29836956944773
41,20.70707070707071,15.031822251986247,33.15584850496498,54.706310996876454,73.46898585310711
42,21.212121212121215,18.542610533251253,37.799296695907096,60.978177692701124,75.79935629658947
43,21.71717171717172,17.277661819553146,34.34284921671996,58.64105465922804,77.3262852801082
44,22.222222222222225,18.6457135903,34.229268809718675,58.46587966669483,76.80463878905785
45,22.72727272727273,17.126708996180216,37.3342929231109,54.64040847103834,80.26288041299429
46,23.232323232323235,17.514485571038975,35.18048671133937,56.84642613951738,82.01455306947821
47,23.73737373737374,19.469773596687325,39.44002178664166,56.24689263733948,78.2720283004768
48,24.242424242424242,18.42588942181219,37.85302538879972,60.6962154433478,81.50705657330022
49,24.747474747474747,19.34451054551797,41.05128115990024,58.03513845298631,78.85283180422215
50,25.252525252525253,15.8635472188491,40.89604249519604,61.02913355462452,86.49658014133968
51,25.757575757575758,18.11840471281701,38.13613084104502,63.68670354513769,78.84067120974854
52,26.262626262626263,19.550997202657097,38.73009466484704,63.08508143513184,83.3606959789633
53,26.767676767676768,20.349607794944305,40.393998126227,62.685456970595894,85.94637598503752
54,27.272727272727273,18.81448910997008,37.6084201958967,68.08736037438572,85.98262968053741
55,27.77777777777778,18.695323189898915,41.76451845257861,66.2930484821486,82.10138568727066
56,28.282828282828284,18.073649427512535,42.784878246470655,64.81353468335655,81.83348447445711
57,28.78787878787879,22.299033202849003,38.19910611723458,61.583296457141515,85.34300347059978
58,29.292929292929294,17.176674872956625,40.403274435628234,68.4637225640405,86.18069719032837
59,29.7979797979798,18.98302261587824,40.58550954578358,65.32132346043242,87.34741177987914
60,30.303030303030305,17.442206880402296,43.29953200310038,65.03018554343546,88.96514761651557
61,30.80808080808081,23.464444195819315,41.89544904957192,64.27757221344231,88.73556694973152
62,31.313131313131315,21.469912773298127,39.78966912868327,67.86881577073501,90.5451109073655
63,31.81818181818182,16.326318362995647,40.844813506438335,67.8692827432867,88.48658981806983
64,32.323232323232325,20.694617168828323,38.75942506691801,63.89496601019032,90.63516351108211
65,32.82828282828283,21.008561870100053,42.260389170652175,65.53567310089193,89.96023098528731
66,33.333333333333336,22.395880942260902,42.72199045940856,69.6408143273254,93.06648085100997
67,33.83838383838384,20.98989558838583,40.27642671138996,69.57664738154782,93.73025104652362
68,34.343434343434346,19.054547028279742,47.03490438159567,68.57291704285457,93.02884423427778
69,34.84848484848485,16.76948209043413,43.9314120994262,68.7817020845947,90.00991079635313
70,35.35353535353536,18.46401504095446,42.20703865726519,68.04381270560314,94.94940491339683
71,35.85858585858586,21.639338923165045,40.641907429098616,69.96928894786933,90.4284467328845
72,36.36363636363637,19.003159408079,48.00976046181333,68.61520111205095,91.57753581290392
73,36.86868686868687,18.507527853721278,44.94799719887146,70.75634418201744,95.71112233401547
74,37.37373737373738,20.455381719808813,41.7888327475595,69.46657796211883,99.12961879141545
75,37.87878787878788,18.783375875800182,44.702648286964404,70.71803301462579,93.36745675391461
76,38.38383838383839,21.0879156554927,43.35574537145916,67.86691758638081,98.08632489673505
77,38.88888888888889,20.66345083010028,47.58861677249697,70.59033842155354,94.46994096353029
78,39.3939393939394,17.46538953875756,44.42077487544502,73.41935202872702,93.80527704006464
79,39.8989898989899,23.43102267911941,40.09792778205819,73.01241814234014,94.60778544362056
80,40.40404040404041,20.029745821829007,42.732293455038324,74.54318208269503,93.43586291368861
81,40.909090909090914,17.783350570531027,45.52838468999015,73.12210441888746,98.05822039952304
82,41.41414141414142,18.946822190179226,44.40304777980744,69.89308233757995,100.66482591881383
83,41.919191919191924,17.291661742106243,39.90480702796051,75.32542341638904,96.73719485604407
84,42.42424242424243,20.682192021104072,44.1061661867371,73.16183180195287,97.86467291806191
85,42.929292929292934,17.4636353712059,45.44212326302679,75.11222629860914,102.13193238942233
86,43.43434343434344,21.99007358269546,43.490229285860444,76.86129952811505,98.36240922763315
87,43.939393939393945,23.063427762789814,45.141291042036805,74.40631904447744,98.43820093846112
88,44.44444444444445,19.844213048149342,40.6185766620302,71.92629962778328,99.81758710642062
89,44.949494949494955,20.666656870704884,47.618781772315465,72.81949794710066,101.3406073244779
90,45.45454545454546,21.761339398245575,45.26898162105782,76.3339240173122,99.39023589497813
91,45.959595959595966,25.79268296588663,49.00829253975894,76.70032227895854,98.3522881581537
92,46.46464646464647,18.495287926054758,45.079897052326885,71.04141505192646,97.55360302967473
93,46.969696969696976,17.53377036463116,48.71770117206583,79.08869724596724,101.70737191156437
94,47.47474747474748,17.5036969630144,42.252205355438875,77.8621823287672,101.74887945723617
95,47.979797979797986,16.24528362965544,46.41970982380893,76.53015722515698,100.2919527587582
96,48.484848484848484,19.414029481281894,47.196913414640576,71.26162946900557,101.72877856899171
97,48.98989898989899,20.827528760456524,46.420611423484495,77.19929634960627,101.97766907526434
98,49.494949494949495,22.826696371874263,49.4587871367145,76.29772324108909,103.52986020063807
99,50.0,20.707635335888583,48.214095165976126,75.05528972212346,99.36988273931442
